Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
114,16000,153,98,16000,39
77,0,153,76,0,39
77,16000,153,74,0,40
95,0,154,74,0,40
87,15000,155,73,0,41
78,0,155,73,0,41
76,0,156,72,0,41
76,16000,156,72,0,42
78,16000,157,73,0,42
76,0,157,75,0,42
76,0,158,72,0,43
76,15000,158,78,0,43
76,16000,159,71,0,44
74,0,159,81,0,44
81,0,160,73,0,44
74,0,160,73,0,45
75,0,160,73,0,45
81,0,161,74,0,45
76,15000,162,72,0,46
78,0,162,72,0,46
74,0,162,71,0,47
77,15000,163,71,0,47
73,63000,153,124,15000,47
74,0,153,187,0,48
73,0,154,72,0,48
75,16000,154,71,16000,48
374,0,154,73,16000,49
332,0,155,71,0,49
75,15000,155,71,0,50
74,0,156,87,0,38
564,0,156,71,0,38
74,0,157,72,0,39
102,0,157,72,0,39
75,0,157,72,15000,39
73,0,158,72,0,40
74,16000,158,73,0,40
74,0,159,74,0,41
74,0,159,73,0,41
76,16000,160,73,0,41
73,0,160,72,16000,42
73,0,160,73,0,42
73,0,161,75,0,42
79,0,161,73,16000,43
73,15000,162,72,0,43
74,0,162,72,0,44
74,47000,163,77,15000,44
74,0,163,82,0,44
101,0,163,75,0,45
81,16000,164,71,0,45
73,31000,165,72,0,45
75,0,165,72,0,46
75,0,154,72,0,46
75,16000,154,71,0,46
72,15000,155,72,0,47
320,16000,155,74,0,47
73,0,155,73,0,48
74,16000,156,72,15000,48
77,0,156,71,16000,48
73,0,157,71,31000,49
90,0,157,89,0,49
75,16000,157,75,0,49
73,0,158,73,0,50
74,15000,158,72,16000,39
73,0,159,81,16000,39
74,0,159,71,15000,40
445,16000,160,72,0,40
74,16000,160,71,0,41
252,15000,160,317,16000,41
458,16000,161,72,15000,41
74,0,161,73,0,42
74,0,162,72,16000,42
79,0,162,72,0,42
75,16000,163,85,0,43
74,0,163,87,0,43
74,0,164,78,0,44
100,15000,164,89,0,44
86,0,164,73,0,44
72,0,165,71,16000,45
74,0,165,71,15000,45
75,0,166,72,0,45
73,0,155,86,16000,46
73,0,155,72,15000,46
74,0,155,72,0,47
73,0,156,71,16000,47
73,0,156,75,15000,47
73,0,157,71,0,48
74,0,157,73,0,48
