Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
102,46000,32,104,0,48
82,0,32,85,15000,48
80,0,32,85,0,48
82,0,32,84,0,48
84,16000,33,88,16000,48
83,0,33,86,0,37
82,0,33,81,15000,37
81,0,33,95,0,38
83,0,34,125,0,38
83,16000,34,84,0,38
87,0,34,84,0,38
85,0,35,82,0,38
80,0,35,119,0,39
87,0,35,84,0,39
82,0,35,86,0,39
79,0,35,82,0,39
81,0,36,83,0,39
80,0,36,80,0,40
84,0,36,82,0,40
82,0,36,82,0,40
82,0,37,94,0,40
82,0,37,95,0,40
90,0,37,327,16000,40
91,0,37,79,0,41
82,0,37,81,0,41
84,0,38,83,0,41
82,0,38,80,0,41
82,0,38,82,0,41
82,0,38,83,0,42
80,0,39,84,0,42
84,0,39,111,0,42
93,16000,39,97,0,42
79,0,39,80,16000,42
82,0,39,82,0,42
82,0,40,84,0,43
113,31000,40,85,0,43
84,0,40,92,0,43
82,0,40,92,16000,43
80,0,41,86,0,43
82,16000,41,91,0,43
81,0,41,84,0,44
82,0,41,95,0,44
81,0,41,89,0,44
84,15000,42,95,0,44
83,0,42,98,0,44
83,0,42,85,15000,44
80,47000,42,84,0,45
85,16000,43,83,0,45
83,16000,43,81,0,45
85,0,43,78,0,45
93,0,43,82,0,45
82,0,43,83,0,45
84,0,44,85,0,46
80,0,44,83,0,46
82,0,44,80,0,46
80,15000,44,82,0,46
83,0,45,91,0,46
80,0,45,90,0,47
81,0,45,80,0,47
82,0,45,84,0,47
82,0,45,85,0,47
84,0,34,83,0,47
109,0,34,82,0,47
93,0,34,86,32000,48
81,0,35,82,0,48
84,16000,35,87,0,48
143,0,35,84,0,48
107,0,35,84,0,48
85,0,36,83,15000,48
84,0,36,97,0,49
85,0,36,93,0,49
82,0,36,84,0,49
82,0,36,84,0,49
83,15000,37,81,0,49
86,0,37,81,0,49
88,16000,37,80,0,50
79,0,37,82,0,39
81,0,38,85,0,39
82,0,38,85,0,39
84,0,38,82,0,39
103,0,38,92,0,40
85,0,38,91,0,40
83,0,39,94,0,40
82,0,39,88,0,40
81,0,39,84,0,40
80,0,39,84,0,40
80,0,39,83,0,41
97,0,40,80,0,41
91,0,40,82,0,41
82,0,40,81,0,41
83,0,40,81,0,41
86,16000,41,86,0,41
84,0,41,81,15000,42
84,0,41,83,0,42
79,0,41,85,0,42
85,0,41,86,0,42
86,0,42,82,0,42
83,0,42,92,0,43
83,0,42,82,0,43
83,0,42,90,0,43
91,15000,42,83,0,43
98,0,43,83,0,43
85,0,43,80,16000,43
81,0,43,88,0,44
85,0,43,80,0,44
83,0,44,80,0,44
85,0,44,82,0,44
81,16000,44,79,16000,44
82,0,44,82,0,44
83,0,45,93,0,45
81,0,45,89,0,45
82,16000,45,83,0,45
81,0,45,83,0,45
95,0,45,82,0,45
82,0,46,81,15000,45
85,0,46,82,0,46
83,0,35,83,0,46
85,0,36,78,0,46
91,0,36,81,0,46
83,0,36,80,16000,46
81,0,36,82,0,47
84,15000,36,83,0,47
82,0,37,91,0,47
80,0,37,80,0,47
82,0,37,92,0,47
78,0,37,81,0,47
81,0,37,79,0,48
92,0,38,112,0,48
88,0,38,87,0,48
