Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
108,31000,105,97,16000,110
77,16000,106,76,16000,111
78,16000,106,75,0,111
77,15000,107,74,15000,111
79,16000,107,80,0,112
79,15000,108,84,16000,112
77,16000,108,72,0,113
77,16000,109,74,0,113
92,0,109,74,15000,113
86,0,110,76,0,114
76,0,110,73,0,114
77,0,111,72,0,115
78,0,111,74,32000,115
75,16000,112,74,0,116
76,16000,112,74,0,116
75,0,113,97,0,116
78,0,113,72,0,117
77,0,114,73,16000,117
74,31000,114,83,0,118
76,15000,115,73,16000,118
74,0,115,79,15000,119
75,16000,116,71,0,119
81,0,116,72,0,119
82,16000,116,74,0,120
76,0,117,73,0,120
75,15000,107,72,0,110
75,0,107,71,0,110
76,0,108,74,0,110
75,16000,108,76,0,111
76,16000,108,74,0,111
75,0,109,71,0,112
75,15000,109,73,0,112
74,0,110,71,0,112
74,0,110,75,0,113
80,0,111,71,0,113
74,16000,111,78,0,113
77,15000,111,71,0,114
73,0,112,73,0,114
73,32000,112,73,0,115
76,0,113,74,0,115
76,15000,113,72,0,115
74,0,114,101,16000,116
76,0,114,73,0,116
74,16000,114,75,0,117
78,0,115,76,0,117
73,0,115,75,0,117
75,16000,116,73,0,118
76,0,116,83,0,118
76,0,117,90,15000,119
73,15000,117,93,32000,119
93,0,117,73,0,119
81,0,118,81,0,120
74,0,118,78,0,120
73,0,119,74,15000,120
73,0,119,77,0,121
74,47000,108,73,47000,111
73,0,108,74,0,111
73,16000,109,76,0,111
74,0,109,74,0,112
74,15000,110,72,0,112
