Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
91,0,30,97,0,44
77,0,31,74,16000,45
76,0,31,78,0,45
76,15000,31,75,15000,45
83,16000,32,71,0,45
76,16000,32,72,16000,45
76,0,33,72,0,45
75,0,33,73,16000,46
75,0,33,72,0,46
74,15000,34,72,15000,46
75,16000,34,75,0,46
74,0,34,77,0,35
88,16000,34,72,0,35
75,15000,35,70,0,35
74,0,35,72,0,36
74,0,35,72,0,36
74,0,35,71,16000,36
75,15000,36,70,0,36
75,0,36,71,0,36
73,0,36,72,0,36
74,0,37,71,16000,37
73,16000,37,74,0,37
73,0,37,70,15000,37
74,0,37,70,0,37
74,0,38,71,16000,37
74,16000,38,71,16000,37
72,0,38,71,0,38
76,15000,39,71,0,38
73,16000,39,70,0,38
72,0,39,72,0,38
73,16000,39,79,0,38
102,0,39,71,0,38
72,0,40,74,0,39
74,15000,40,70,0,39
76,16000,40,75,16000,39
75,0,41,71,0,39
72,0,41,70,0,39
74,0,41,70,0,39
73,0,41,70,0,40
75,0,42,73,15000,40
73,0,42,70,0,40
74,0,42,69,16000,40
74,16000,42,72,0,40
73,0,42,70,0,41
72,15000,43,71,0,41
72,0,43,71,0,41
76,0,43,71,0,41
77,16000,43,71,16000,41
78,0,44,71,0,41
72,0,44,70,0,42
73,16000,44,71,0,42
73,0,44,70,0,42
74,0,33,72,0,42
77,16000,33,70,0,42
78,15000,33,71,0,42
73,16000,33,71,0,43
74,16000,34,73,0,43
79,0,34,76,15000,43
74,15000,34,70,0,43
77,16000,34,69,0,43
78,16000,34,73,0,43
103,0,35,71,0,44
78,15000,35,73,16000,44
74,0,35,70,0,44
74,15000,36,71,16000,44
73,47000,36,70,0,44
73,0,36,71,15000,45
73,0,36,70,0,45
72,0,37,72,0,45
73,0,37,71,0,45
72,16000,37,76,0,45
73,0,37,69,0,45
78,0,38,71,0,46
72,0,38,70,0,46
72,0,38,72,0,46
74,0,38,70,0,46
72,0,38,71,0,46
73,0,39,71,0,46
72,0,39,71,0,47
72,0,39,70,0,47
74,0,39,71,0,47
72,0,40,72,0,47
73,0,40,70,15000,37
73,0,40,72,0,37
73,0,40,71,0,37
76,0,40,71,0,37
72,0,41,70,0,37
76,0,41,82,0,37
71,0,41,78,0,38
73,0,41,70,0,38
74,15000,42,70,16000,38
72,0,42,71,15000,38
73,0,42,90,0,38
73,0,42,80,0,38
73,0,43,69,0,39
73,0,43,71,0,39
71,0,43,70,0,39
73,0,43,72,0,39
75,0,43,70,0,39
73,0,44,71,0,39
73,0,44,70,16000,40
73,0,44,70,0,40
71,0,44,69,0,40
73,0,45,70,0,40
75,0,34,70,0,40
72,0,34,70,0,41
74,0,34,71,0,41
75,16000,35,70,0,41
72,0,35,70,0,41
73,16000,35,69,0,41
76,0,35,70,16000,41
72,0,36,74,0,42
72,0,36,73,0,42
75,0,36,91,0,42
72,0,36,69,0,42
72,0,36,71,0,42
73,0,37,78,0,42
73,31000,37,73,0,43
73,0,37,69,0,43
72,0,37,77,0,43
73,15000,38,86,15000,43
78,16000,38,70,0,43
72,16000,38,81,16000,43
73,0,38,70,0,44
72,0,38,71,0,44
73,16000,39,72,0,44
72,16000,39,71,0,44
72,0,39,143,0,44
71,0,39,71,0,44
81,0,40,76,0,45
72,15000,40,72,0,45
73,0,40,77,0,45
72,0,40,70,0,45
120,0,41,71,0,45
90,0,41,71,0,45
73,0,41,74,0,46
72,0,41,80,0,46
76,0,42,71,0,46
72,0,42,74,0,46
73,31000,42,69,0,46
72,0,42,70,0,46
74,0,43,81,0,47
74,32000,43,80,0,47
73,15000,43,76,0,47
73,0,43,71,0,47
77,0,43,71,15000,47
76,0,44,75,16000,47
73,0,44,73,16000,48
73,16000,44,70,0,48
72,0,44,70,0,48
72,0,45,76,15000,48
98,0,45,94,0,48
72,0,45,72,0,48
78,0,45,70,0,49
72,0,46,81,32000,38
73,0,46,71,0,38
74,0,46,72,0,38
71,0,46,71,0,39
72,0,35,70,15000,39
74,0,36,82,0,39
79,0,36,69,0,39
75,0,36,70,0,39
72,0,36,75,0,39
71,0,36,72,0,40
72,0,37,69,0,40
74,0,37,71,0,40
71,15000,37,80,0,40
76,0,37,90,0,40
72,0,38,70,0,40
71,0,38,71,0,41
75,0,38,77,0,41
87,15000,38,71,0,41
72,0,38,79,0,41
73,0,39,71,0,41
78,0,39,74,0,41
72,16000,39,71,0,42
72,16000,39,72,0,42
72,15000,40,70,0,42
73,0,40,74,0,42
72,0,40,71,0,42
73,0,40,70,15000,42
72,0,40,71,0,43
72,0,41,73,16000,43
72,0,41,76,0,43
85,0,41,71,0,43
73,16000,30,70,0,43
79,0,30,70,0,43
74,0,30,138,15000,44
87,0,31,71,0,44
74,0,31,71,16000,44
86,15000,30,70,0,44
73,0,31,73,16000,44
74,0,31,71,0,44
83,78000,30,70,0,45
106,0,30,71,0,45
71,0,30,70,0,45
74,0,30,69,0,45
73,0,30,72,0,45
72,0,30,71,0,46
73,0,30,70,0,46
81,0,30,72,0,46
94,32000,30,70,0,46
74,0,30,71,15000,46
73,0,30,70,0,47
72,0,30,69,0,47
73,0,30,69,0,47
73,0,30,70,0,47
73,16000,30,71,0,47
74,0,30,70,0,47
76,0,30,71,0,48
72,0,30,70,0,48
77,16000,30,73,0,48
73,0,30,71,0,48
81,0,30,72,0,48
76,0,30,73,0,48
72,16000,30,70,0,49
72,15000,31,71,0,49
77,0,30,71,0,49
74,0,30,72,0,49
72,0,31,69,0,49
74,16000,31,72,0,49
74,0,30,70,15000,50
74,0,31,71,0,40
72,0,31,82,16000,40
73,0,31,73,0,40
74,16000,31,74,0,40
73,15000,31,73,0,40
76,16000,32,72,16000,40
73,0,32,70,0,41
75,0,30,79,0,41
74,15000,31,78,0,41
73,0,31,71,0,41
72,0,31,70,15000,41
74,0,31,92,0,41
