Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
100,16000,95,76,0,40
60,0,95,61,0,40
62,0,95,59,0,40
59,0,95,68,0,41
66,0,96,75,0,41
61,0,96,60,0,41
57,0,96,69,0,41
59,0,96,65,0,41
64,0,96,63,16000,41
61,0,97,64,0,41
68,31000,97,63,0,41
60,0,97,60,0,42
60,0,97,58,15000,42
58,16000,98,55,0,42
64,0,98,63,0,42
64,0,98,63,0,42
62,0,88,58,0,42
73,0,88,61,16000,42
58,0,88,61,0,42
66,0,88,56,0,43
57,0,88,54,0,43
61,0,89,66,0,43
62,0,89,66,0,43
54,0,89,64,0,43
58,0,89,61,0,43
62,0,89,61,0,43
59,0,90,62,0,43
61,0,90,62,0,44
58,0,90,60,0,44
64,0,90,61,0,44
55,0,90,58,0,44
60,0,90,63,0,44
60,0,91,54,0,44
63,0,91,56,0,44
59,0,91,59,0,44
69,0,91,63,0,44
61,15000,91,63,0,45
54,0,91,62,0,45
57,0,91,61,0,45
58,16000,92,67,0,45
58,0,92,58,0,45
57,0,92,58,15000,45
63,15000,92,66,0,45
61,0,92,58,0,45
55,0,92,63,0,46
61,0,93,65,0,46
68,0,93,67,0,46
65,0,93,55,0,46
54,16000,93,64,16000,46
59,0,93,62,0,46
62,0,93,62,0,46
58,0,94,58,0,46
68,16000,94,58,0,47
54,0,94,57,0,47
67,0,94,53,0,47
62,0,94,62,0,37
63,0,95,62,0,37
59,0,95,58,0,37
59,0,95,61,0,37
62,0,95,72,0,37
57,0,95,63,0,38
55,0,95,73,0,38
56,16000,96,59,0,38
56,0,96,59,0,38
65,0,96,59,0,38
54,15000,96,64,0,38
57,0,96,63,0,38
62,0,96,63,0,38
60,0,96,61,0,38
66,0,97,62,0,39
60,16000,97,60,0,39
74,0,97,55,31000,39
73,0,97,65,0,39
59,0,97,59,15000,39
61,0,97,56,0,39
57,0,98,53,0,39
56,0,98,59,0,39
76,0,98,65,16000,40
66,0,98,73,0,40
57,0,98,74,0,40
56,0,98,53,0,40
60,0,99,58,0,40
64,0,99,59,0,40
56,0,99,60,0,40
63,15000,99,58,0,40
65,16000,99,60,0,41
63,0,99,54,0,41
62,0,99,60,0,41
64,0,100,57,0,41
62,0,100,59,0,41
56,0,90,61,0,41
70,0,90,59,0,41
60,0,90,61,0,41
58,0,90,54,0,41
58,16000,90,62,0,42
63,0,90,57,0,42
58,0,90,58,16000,42
58,0,91,62,0,42
59,0,91,64,0,42
58,0,91,72,15000,42
52,0,91,61,0,42
62,16000,91,63,0,43
55,0,91,58,0,43
62,0,92,64,0,43
56,0,92,59,0,43
57,16000,92,72,16000,43
69,0,92,67,0,43
85,0,92,60,0,43
69,0,92,58,0,43
64,0,93,63,0,44
57,0,93,61,0,44
64,0,93,58,0,44
58,0,93,57,0,44
61,0,93,57,0,44
62,0,94,61,0,44
63,0,94,63,0,44
58,0,94,59,0,44
58,0,94,60,0,45
57,0,94,59,0,45
64,0,94,64,0,45
61,0,94,55,0,45
62,0,95,60,0,45
57,0,95,60,0,45
58,0,95,60,0,45
68,16000,95,58,0,45
79,15000,95,57,0,45
57,0,95,59,0,46
61,0,96,68,0,46
58,0,96,61,0,46
57,0,96,61,0,46
57,0,96,59,0,46
64,0,96,59,15000,46
60,0,96,61,0,46
67,0,96,60,0,46
58,0,97,65,0,47
58,0,97,61,0,47
63,0,97,64,0,47
57,0,97,63,0,47
64,0,97,56,0,47
60,0,97,57,0,47
62,0,98,58,16000,47
61,0,98,61,0,47
60,16000,98,63,0,47
76,16000,98,60,0,48
62,0,98,57,0,48
58,0,98,58,0,48
57,0,99,87,15000,48
55,15000,99,59,0,48
61,0,99,70,0,39
57,16000,99,70,0,39
58,0,99,61,0,39
63,0,99,64,0,39
57,0,100,66,0,39
57,0,100,61,0,40
59,0,100,58,0,40
59,0,100,50,0,40
64,0,100,61,0,40
57,0,100,60,0,40
61,16000,100,56,0,40
62,0,101,60,0,40
65,0,101,56,0,40
74,0,101,56,0,41
58,0,101,56,0,41
54,0,101,66,0,41
54,0,101,60,0,41
63,0,91,59,0,41
60,0,92,64,0,41
56,0,92,65,0,41
57,0,92,69,0,41
62,0,92,64,0,41
63,0,92,56,0,42
55,0,92,61,0,42
54,0,93,63,0,42
58,0,93,60,0,42
61,0,93,56,15000,42
60,0,93,63,0,42
60,0,93,56,0,42
59,0,93,60,0,43
62,0,93,63,0,43
54,0,94,62,0,43
85,0,94,56,0,43
84,0,94,61,0,43
59,0,94,59,0,43
54,0,94,59,0,43
57,0,94,61,0,43
69,0,95,62,0,43
55,0,95,76,16000,44
56,15000,95,65,0,44
63,0,95,64,15000,44
59,0,95,61,0,44
61,0,95,58,0,44
61,16000,95,59,0,44
60,0,96,58,0,44
56,16000,96,64,0,44
61,0,96,60,0,45
60,0,96,63,16000,45
56,0,96,63,0,45
59,0,96,64,0,45
64,0,97,78,0,45
58,0,97,64,0,45
71,0,97,60,0,45
62,15000,97,66,0,45
63,16000,97,57,0,45
57,0,97,60,0,46
54,0,97,71,0,46
63,0,98,64,0,46
59,0,98,67,0,46
54,0,98,58,0,46
59,0,98,57,0,46
55,0,98,61,16000,46
58,0,98,51,0,46
60,0,99,59,16000,46
61,15000,99,59,0,47
59,0,99,62,0,47
62,16000,99,61,0,47
60,0,99,55,0,47
59,0,99,60,0,47
79,0,99,57,0,47
57,15000,100,59,0,47
56,0,100,60,0,47
55,0,100,56,0,48
57,0,100,58,0,48
57,16000,100,64,0,48
61,0,100,66,0,48
61,0,101,86,0,48
57,0,101,63,0,48
59,0,101,60,0,48
64,0,101,66,0,49
56,0,101,67,0,49
63,0,101,62,0,49
75,0,101,59,0,49
58,0,102,61,0,49
57,0,102,59,0,49
57,0,102,61,0,49
56,0,102,60,0,49
58,0,102,58,0,49
59,0,103,61,0,50
62,0,103,54,0,50
59,0,103,63,0,50
57,0,103,56,0,50
63,0,103,60,0,50
59,0,93,70,78000,31
54,0,93,61,0,31
60,0,93,67,0,31
54,0,94,56,0,31
62,0,94,56,16000,31
63,0,94,67,0,31
58,0,94,58,0,32
56,0,94,58,0,32
59,0,94,61,0,32
58,16000,95,69,0,32
64,0,95,59,0,32
59,0,95,65,0,32
56,15000,95,59,0,32
68,0,95,58,0,32
60,16000,95,62,0,33
60,0,95,60,0,33
70,15000,96,63,0,33
59,0,96,50,0,33
60,16000,96,73,0,33
57,0,96,57,0,33
60,0,96,61,0,33
58,0,96,60,0,33
52,16000,97,58,0,34
62,0,97,66,0,34
55,0,97,62,0,34
74,93000,30,60,0,34
56,16000,30,62,0,34
71,0,31,61,0,34
61,0,31,56,0,34
58,0,31,58,0,34
63,0,31,61,0,35
72,0,31,58,16000,35
59,0,31,56,0,35
69,31000,31,57,0,35
62,0,31,58,0,35
65,63000,30,59,0,35
57,0,30,60,0,36
63,0,31,61,0,36
66,0,31,60,0,36
58,0,31,73,0,36
54,0,31,61,0,36
58,0,30,53,0,36
60,15000,31,57,0,36
60,0,31,62,0,36
53,0,31,57,0,37
63,0,31,60,0,37
63,47000,30,57,0,37
59,0,30,54,0,37
58,31000,31,61,0,37
57,0,31,61,0,37
57,0,31,62,0,37
66,0,31,65,15000,37
60,0,31,56,0,37
66,15000,31,57,0,38
87,0,31,59,0,38
62,0,31,59,0,38
60,0,31,76,0,38
64,0,31,60,0,38
62,16000,31,91,0,38
55,0,31,64,0,38
58,0,31,56,0,38
59,16000,31,60,0,39
62,0,31,60,0,39
63,0,31,58,0,39
58,0,31,55,0,39
62,0,31,63,0,39
60,0,31,62,0,39
59,0,31,59,0,39
56,0,31,64,0,39
67,0,31,62,0,39
60,0,31,58,0,40
66,0,31,58,0,40
57,47000,31,64,0,40
59,0,32,61,0,40
66,0,31,54,0,40
61,0,31,57,0,40
70,0,31,66,0,40
61,15000,32,61,0,40
67,16000,32,60,0,41
68,0,32,60,0,41
66,0,32,59,0,41
68,0,32,59,0,41
61,0,32,59,0,41
58,15000,32,64,0,41
94,0,33,58,0,41
65,0,33,65,0,41
92,0,31,57,0,42
64,0,31,59,0,42
79,0,32,65,32000,42
58,0,32,58,0,42
59,0,32,62,0,42
66,0,32,60,0,42
61,0,32,65,0,42
65,0,32,59,0,43
68,0,33,70,0,43
58,0,33,62,0,43
58,0,33,58,0,43
77,0,31,61,0,43
67,0,32,64,0,43
62,0,32,62,0,43
59,0,32,59,0,43
55,0,32,63,0,43
58,16000,32,66,0,44
62,0,32,63,0,44
55,16000,33,67,15000,44
63,0,33,62,0,44
67,0,33,60,0,44
63,0,33,60,0,44
64,0,32,63,0,44
56,15000,32,64,0,44
60,0,32,59,0,34
60,0,32,62,0,34
58,0,32,61,0,34
57,0,32,64,0,34
59,0,33,55,0,34
62,0,33,56,0,34
57,16000,33,62,0,35
59,0,33,63,0,35
57,0,33,57,0,35
61,0,32,57,0,35
56,15000,32,59,0,35
58,0,32,61,0,35
66,0,32,84,0,35
64,0,33,55,0,35
60,0,33,62,0,35
62,0,33,59,0,36
53,0,33,60,0,36
56,0,33,64,0,36
71,0,33,62,0,36
64,0,34,54,0,36
78,16000,32,62,0,36
69,0,32,62,0,36
68,0,33,60,0,36
62,0,33,60,0,37
59,0,33,64,0,37
70,0,33,61,0,37
107,0,33,60,0,37
100,0,33,62,0,37
58,0,33,55,0,37
63,0,34,60,0,37
83,16000,34,62,0,37
94,0,32,56,0,37
61,0,33,63,0,38
58,0,33,64,0,38
61,0,33,58,0,38
59,0,33,62,0,38
58,0,33,56,0,38
59,16000,33,54,0,38
53,0,34,63,0,38
56,15000,34,65,0,38
86,0,34,77,0,39
56,0,34,71,0,39
64,0,34,57,0,39
63,0,34,62,0,39
64,0,34,72,0,39
59,0,35,60,0,39
58,0,35,59,0,39
75,16000,35,65,0,39
89,0,35,60,0,39
78,0,35,63,0,40
72,0,36,63,0,40
59,0,33,58,0,40
67,0,33,66,0,40
62,0,33,65,0,40
73,0,33,56,0,40
105,16000,34,62,0,40
61,0,34,57,0,40
80,15000,34,72,0,41
62,0,34,73,0,41
85,0,34,57,0,41
59,0,35,62,0,41
88,0,35,57,0,41
60,0,35,65,0,41
63,0,35,63,0,41
91,0,35,58,0,41
58,16000,35,68,0,41
66,0,36,63,0,42
59,15000,36,60,0,42
61,0,36,65,0,42
59,0,36,61,0,42
63,0,36,59,0,42
55,0,34,65,0,42
57,16000,34,58,0,42
64,0,34,68,0,43
90,0,34,71,0,43
59,0,34,57,0,43
77,16000,34,79,0,43
65,0,35,56,15000,43
67,0,35,67,0,43
68,0,35,60,0,43
63,0,35,81,0,43
63,0,35,61,0,44
56,16000,35,53,0,44
67,0,36,60,0,44
62,0,36,65,0,44
66,0,36,61,0,44
59,0,36,71,0,44
61,0,36,57,0,44
74,0,36,56,0,44
62,0,34,62,0,44
57,0,34,59,0,36
60,0,34,65,0,36
56,0,35,60,0,36
62,0,35,63,0,36
59,0,35,59,0,36
65,0,35,63,0,36
60,0,35,57,0,36
62,0,35,62,0,36
59,0,36,58,0,37
89,0,36,67,15000,37
59,0,36,59,0,37
67,0,36,61,0,37
65,0,36,62,0,37
66,0,36,64,0,37
66,0,37,64,0,37
58,0,37,59,0,37
62,0,37,60,0,37
66,0,37,66,0,38
57,0,35,59,0,38
70,0,35,57,0,38
66,0,35,86,0,38
63,0,35,62,0,38
58,0,35,61,0,38
57,0,35,58,0,38
63,0,36,57,0,38
57,0,36,62,0,39
55,0,36,63,0,39
82,0,36,58,0,39
72,15000,36,55,0,39
61,0,36,58,0,39
75,0,36,63,0,39
64,0,37,59,0,39
60,16000,37,64,0,39
58,15000,37,59,0,39
54,0,37,65,0,40
76,0,37,61,0,40
72,0,35,57,0,40
57,0,35,60,0,40
62,0,35,77,0,40
59,0,35,59,0,40
62,0,35,59,0,40
83,0,36,54,0,40
56,0,36,62,0,41
81,0,36,62,0,41
82,0,36,56,0,41
72,0,36,57,0,41
77,0,36,59,0,41
63,0,37,60,0,41
57,0,37,54,0,41
85,0,37,57,0,41
58,0,37,60,0,41
86,0,37,60,0,42
82,0,37,65,0,42
88,0,37,58,0,42
130,16000,38,64,0,42
73,0,38,56,0,42
60,0,38,59,0,42
69,0,38,71,0,42
77,0,35,68,0,42
68,0,36,63,0,42
83,0,36,59,0,43
66,0,36,62,0,43
61,15000,36,55,15000,43
59,0,36,59,0,43
69,0,36,61,0,43
63,0,36,59,0,43
84,0,37,58,0,43
64,0,37,61,0,43
85,0,37,59,0,44
65,0,37,50,16000,44
60,0,37,58,0,44
58,0,37,57,0,44
66,0,38,59,0,44
63,0,38,60,15000,44
83,0,38,65,0,44
84,0,38,79,0,44
69,0,38,57,0,44
78,46000,31,72,16000,45
59,0,31,64,0,45
62,0,31,67,0,45
59,0,31,63,0,45
67,0,31,70,0,45
62,0,31,56,15000,45
80,0,31,58,0,45
60,16000,32,56,0,45
60,0,32,83,0,46
60,0,32,70,16000,46
63,0,32,64,0,46
62,0,32,62,0,46
60,0,32,69,0,46
