Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
75,47000,50,64,0,38
29,0,50,33,0,38
30,0,50,31,0,38
44,0,50,29,0,39
30,16000,50,29,16000,39
29,0,50,28,0,39
29,0,50,29,0,39
29,0,51,30,0,39
30,0,51,31,0,39
30,0,51,36,0,39
29,0,51,30,0,39
29,0,51,40,0,40
30,0,52,40,0,40
30,16000,52,30,0,40
28,0,52,44,0,40
28,0,52,29,0,40
29,0,52,28,0,40
29,0,52,30,0,40
29,0,53,30,0,41
29,0,53,49,15000,41
28,0,53,29,0,41
30,0,53,28,0,41
29,78000,33,29,0,41
30,0,33,31,0,41
29,0,33,29,0,41
29,0,33,29,0,41
29,0,34,28,0,42
29,15000,34,28,0,42
29,0,34,28,0,42
29,0,34,32,0,42
29,0,34,28,0,42
28,0,34,28,0,42
29,0,34,29,0,42
30,0,35,45,0,42
29,16000,35,30,0,43
28,0,35,28,0,43
29,0,35,29,0,43
43,0,35,28,0,43
29,15000,35,29,0,43
28,0,36,27,0,43
29,0,36,29,0,43
31,0,36,29,0,43
31,0,36,28,0,44
29,0,36,28,0,44
30,0,36,28,0,44
30,0,36,35,0,44
29,16000,37,29,0,44
29,16000,37,28,0,44
29,0,37,37,0,44
29,15000,37,28,0,44
28,0,37,29,0,45
32,0,38,28,0,45
29,0,38,28,0,45
31,0,38,29,0,45
29,0,38,28,0,45
29,0,38,28,0,45
31,0,38,28,16000,45
29,0,39,35,0,45
28,0,39,29,0,46
29,0,39,29,0,46
29,0,39,29,0,46
29,0,39,28,0,46
29,0,39,28,0,46
29,0,40,34,0,46
28,0,40,29,0,46
28,0,40,28,0,46
28,0,40,29,0,47
28,0,40,29,0,47
28,0,40,30,0,47
29,0,41,35,0,47
28,0,41,68,0,47
30,0,41,41,0,47
28,0,41,37,0,47
30,0,41,29,16000,48
29,16000,41,37,0,36
29,16000,41,28,0,37
32,0,42,28,0,37
30,0,42,28,0,37
29,0,42,28,0,37
36,0,42,29,0,37
29,0,42,27,0,37
28,0,42,28,0,37
28,0,42,31,0,37
34,0,43,36,16000,38
30,0,43,34,0,38
31,0,43,30,0,38
29,0,43,36,0,38
29,0,43,28,0,38
30,0,43,28,0,38
29,0,44,29,0,38
29,0,44,29,0,38
29,0,44,29,0,38
28,16000,44,29,0,39
29,0,44,64,0,39
29,0,44,83,0,39
28,0,45,30,0,39
30,0,45,28,0,39
30,0,45,28,0,39
28,0,45,28,0,39
28,0,45,29,0,39
29,0,45,29,16000,40
29,0,45,28,0,40
28,0,46,39,0,40
29,0,46,28,0,40
29,0,46,27,0,40
30,0,46,28,0,40
29,0,46,31,0,40
28,0,47,28,0,40
29,0,47,28,0,41
29,0,47,29,0,41
28,0,47,29,0,41
29,0,47,28,0,41
29,0,47,30,0,41
28,0,36,29,0,41
28,0,36,80,0,41
29,0,36,34,0,41
30,0,36,29,16000,42
36,0,36,28,0,42
29,0,36,28,0,42
29,0,36,35,0,42
28,0,37,28,0,42
30,0,37,33,0,42
29,0,37,28,0,42
28,0,37,29,0,42
29,0,37,29,0,43
29,0,37,29,0,43
29,0,37,28,0,43
29,0,38,29,0,43
29,0,38,28,0,43
29,0,38,29,0,43
29,0,38,29,0,43
29,0,38,29,0,43
29,0,38,28,0,44
29,0,38,29,0,44
29,0,39,32,0,44
29,0,39,27,0,44
28,0,39,28,0,44
29,0,39,28,0,44
29,15000,39,28,0,44
28,0,39,29,16000,44
30,0,40,27,0,45
30,16000,40,28,0,45
29,0,40,28,0,45
28,0,40,30,0,45
29,0,40,29,0,45
29,15000,40,28,0,45
29,0,40,65,0,45
28,0,41,28,0,45
29,16000,41,28,0,45
28,0,41,29,15000,46
28,0,41,28,0,46
29,0,41,28,16000,46
29,0,41,29,0,46
29,0,41,30,0,46
29,0,42,61,16000,46
29,0,42,28,0,46
38,0,42,28,0,46
29,0,42,40,15000,47
28,0,42,29,0,47
29,0,42,29,0,47
31,0,43,28,0,47
28,0,43,29,0,47
30,0,43,42,0,47
29,0,43,27,0,47
28,0,43,29,0,47
29,0,43,28,0,48
29,0,43,29,0,48
29,0,44,29,0,48
28,0,44,30,0,38
30,15000,44,28,0,38
28,0,44,28,0,39
29,16000,44,30,0,39
28,0,44,28,0,39
29,0,44,29,16000,39
31,0,45,28,0,39
29,0,45,31,0,39
29,0,45,29,0,39
29,0,45,28,0,39
28,0,45,29,0,40
28,0,45,38,0,40
29,0,46,29,0,40
28,0,46,27,0,40
28,0,46,29,0,40
30,0,46,38,0,40
29,0,46,28,0,40
29,0,46,29,0,40
29,0,46,28,0,40
30,0,47,28,0,41
30,0,47,46,0,41
28,0,47,28,0,41
30,16000,47,54,0,41
30,0,47,29,0,41
29,0,37,28,0,41
29,0,37,28,0,41
28,0,37,30,0,41
31,0,37,29,0,42
29,0,38,28,16000,42
29,0,38,29,0,42
28,0,38,29,0,42
37,0,38,28,0,42
29,0,38,29,0,42
29,0,38,37,0,42
28,0,39,29,0,42
29,0,39,49,0,43
29,0,39,28,0,43
29,0,39,28,0,43
28,0,39,28,0,43
28,0,39,28,15000,43
29,0,39,32,0,43
29,0,40,28,0,43
29,0,40,28,0,43
29,0,40,29,0,44
28,0,40,29,0,44
28,0,40,29,0,44
29,0,40,29,0,44
29,0,40,35,0,44
29,0,41,32,16000,44
28,0,41,27,0,44
28,0,41,29,0,44
31,0,41,27,0,45
29,0,41,28,0,45
29,0,41,28,0,45
32,0,41,30,0,45
28,0,42,29,0,45
29,0,42,32,0,45
29,0,42,28,0,45
28,0,42,29,0,45
29,15000,42,45,0,45
29,0,42,28,0,46
29,0,43,28,0,46
30,0,43,28,0,46
29,0,43,35,0,46
30,0,43,50,0,46
29,0,43,28,0,46
31,0,43,29,0,46
29,16000,43,41,0,46
30,0,44,28,0,47
28,0,44,29,0,47
30,16000,44,28,0,47
28,0,44,30,0,47
30,0,44,30,0,47
28,0,44,31,0,47
29,0,45,28,0,47
29,0,45,29,0,47
30,0,45,38,0,47
28,15000,45,30,0,48
29,0,45,28,0,48
29,0,45,28,0,48
29,0,45,29,0,48
29,0,46,30,0,48
28,0,46,29,0,48
28,16000,46,30,15000,48
29,0,46,29,0,48
29,0,46,29,0,49
28,0,46,29,0,49
29,16000,46,29,0,49
33,0,47,28,0,49
30,15000,47,36,0,49
28,0,47,29,0,49
28,16000,47,29,0,49
29,15000,47,28,15000,49
30,0,47,29,0,50
29,0,47,29,0,40
29,0,48,28,0,40
