Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
42,15000,41,31,0,43
34,0,41,27,0,43
26,0,41,26,0,43
28,0,41,25,15000,43
27,0,41,26,0,43
28,0,41,26,0,43
27,0,42,26,0,44
27,0,42,27,0,44
26,0,42,26,0,44
27,0,42,26,0,44
27,0,42,25,0,44
52,16000,43,25,0,44
26,0,43,26,0,44
26,0,43,26,0,44
27,0,43,26,0,44
28,0,43,26,0,45
27,0,43,26,0,45
27,31000,44,25,0,45
28,0,44,26,0,45
29,0,44,26,0,45
27,0,44,26,0,45
27,0,44,26,0,45
27,0,45,25,16000,45
26,0,45,26,0,46
27,0,45,26,0,46
27,16000,45,25,0,46
27,0,45,26,0,46
28,0,45,25,0,46
32,15000,46,27,0,46
26,0,46,25,15000,46
27,0,46,25,0,46
27,0,35,26,0,47
27,0,35,25,0,47
26,0,35,25,0,47
27,0,35,25,0,47
29,0,36,25,0,47
40,0,36,26,0,47
27,0,36,25,0,47
28,0,36,25,0,47
27,0,36,26,0,48
27,0,36,25,0,48
27,0,36,25,0,48
27,0,37,26,16000,48
27,0,37,25,0,48
26,16000,37,26,0,48
28,0,37,27,16000,48
27,31000,37,25,0,48
27,0,38,25,0,49
27,0,38,25,0,49
35,0,38,26,15000,49
27,0,38,25,0,49
28,0,38,25,0,49
29,0,38,26,0,49
27,0,39,26,0,49
28,16000,39,26,0,49
27,0,39,26,0,49
27,0,39,25,0,50
47,0,39,27,0,50
28,0,39,29,0,50
27,15000,40,26,0,50
27,0,40,27,0,50
27,0,40,26,0,50
28,0,40,26,0,50
26,0,40,26,0,50
27,0,40,26,0,51
27,0,41,26,0,51
27,0,41,25,0,51
26,0,41,26,0,51
26,0,41,26,0,51
27,0,41,26,0,51
33,0,41,25,0,51
26,0,42,26,0,51
27,0,42,26,0,52
26,0,42,25,0,52
26,0,42,27,16000,52
27,0,42,26,0,52
28,0,42,26,0,52
26,0,43,25,15000,52
29,0,43,26,0,52
38,0,43,26,0,41
27,0,43,25,0,41
26,15000,43,26,0,41
33,0,43,26,0,42
27,0,44,25,0,42
26,0,44,26,0,42
28,0,44,27,0,42
27,0,44,25,0,42
27,0,44,26,0,42
27,0,44,26,0,42
27,0,45,25,0,42
27,0,45,26,16000,43
27,0,45,26,0,43
34,0,45,25,0,43
26,16000,45,26,0,43
27,0,45,25,16000,43
26,0,46,24,0,43
28,0,46,25,0,43
26,15000,46,26,0,43
28,16000,46,26,0,43
27,0,46,27,0,44
27,0,46,25,0,44
37,0,47,26,15000,44
26,0,47,25,0,44
27,0,47,25,0,44
26,0,36,25,0,44
27,0,36,26,0,44
28,0,36,26,0,44
27,0,36,26,0,45
28,0,37,25,0,45
27,0,37,25,0,45
26,0,37,25,0,45
27,0,37,26,0,45
26,0,37,26,32000,32
29,0,37,26,0,32
31,0,38,25,0,33
28,0,38,26,0,33
26,0,38,26,0,33
27,0,38,25,0,33
27,0,38,26,0,33
27,0,38,25,0,33
27,0,39,26,0,33
27,0,39,25,0,33
27,0,39,26,0,33
88,0,39,25,16000,34
29,0,39,26,0,34
37,0,39,25,0,34
28,0,40,26,0,34
26,0,40,26,15000,34
26,15000,40,25,0,34
27,0,40,26,0,34
26,0,40,26,16000,34
27,0,41,26,0,35
27,0,41,25,0,35
26,16000,41,26,0,35
32,0,41,26,0,35
27,0,41,25,0,35
29,0,41,26,0,35
28,0,42,26,16000,35
27,0,42,26,0,35
26,0,42,26,0,36
26,0,42,25,0,36
26,0,42,25,0,36
28,15000,42,26,0,36
30,0,42,25,0,36
27,0,43,30,0,36
26,0,43,26,0,36
27,16000,43,26,0,36
27,0,43,26,0,37
26,0,43,26,0,37
26,0,43,25,15000,37
27,0,44,25,0,37
28,0,44,25,0,37
26,0,44,27,0,37
28,15000,44,25,16000,37
26,0,44,26,0,37
26,0,44,25,0,37
28,0,45,25,0,38
91,0,45,37,0,38
92,0,45,30,0,38
115,16000,45,27,0,38
60,0,46,26,0,38
65,0,46,26,0,38
54,0,46,26,0,38
103,0,46,25,0,38
61,16000,46,25,0,39
47,0,46,25,0,39
61,0,46,26,0,39
61,0,47,27,0,39
93,0,47,26,0,39
69,0,47,26,0,39
54,15000,47,25,0,39
43,0,47,26,0,39
35,0,47,25,0,39
28,0,48,26,0,40
26,0,48,24,0,40
27,32000,48,26,0,40
27,0,48,27,0,40
26,0,48,25,0,40
28,0,48,25,0,40
26,0,49,26,0,40
28,0,49,25,0,40
27,0,49,26,15000,40
27,0,49,33,0,41
27,0,38,27,0,41
33,0,38,27,0,41
27,0,38,25,0,41
27,0,38,25,0,41
26,0,38,26,0,41
26,0,38,25,0,41
30,0,39,25,0,42
28,0,39,25,0,42
27,0,39,26,0,42
26,0,39,25,16000,42
32,0,39,26,0,42
26,0,39,25,0,42
27,0,40,25,0,42
26,0,40,26,0,42
26,0,40,26,0,42
26,0,40,25,0,43
27,15000,40,26,0,43
26,0,40,25,0,43
27,0,41,26,0,43
27,0,41,26,0,43
27,0,41,26,0,43
26,16000,41,26,0,43
26,0,41,25,0,43
26,0,41,27,0,43
27,0,41,25,0,44
26,0,42,25,0,44
28,0,42,25,0,44
26,0,42,27,0,44
27,0,42,25,0,44
26,0,42,26,0,44
27,0,42,25,16000,44
27,0,43,25,0,44
26,0,43,29,0,45
26,0,43,38,0,45
26,0,43,27,0,45
26,0,43,27,0,45
27,0,43,27,15000,45
26,0,44,26,0,45
27,0,44,26,0,45
28,0,44,25,0,45
26,0,44,26,0,45
26,0,44,26,0,34
27,0,44,24,0,34
27,0,45,26,0,34
26,0,45,26,0,34
26,0,45,26,0,35
27,0,45,35,0,35
27,0,45,27,0,35
26,0,45,26,0,35
26,16000,46,26,0,35
27,0,46,48,0,35
27,0,46,32,0,35
26,0,46,27,16000,35
27,0,46,26,0,35
26,15000,46,30,0,36
26,0,46,26,0,36
26,0,47,26,0,36
26,0,47,26,0,36
28,0,47,25,0,36
27,0,47,27,0,36
26,0,47,26,0,36
27,0,47,26,0,36
27,0,48,25,0,37
27,0,48,26,0,37
26,0,48,25,0,37
26,0,48,26,0,37
26,0,48,26,0,37
26,0,48,26,0,37
26,0,49,25,0,37
26,0,49,27,0,37
26,0,49,26,0,37
27,0,49,27,0,38
27,0,49,26,0,38
