Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
83,16000,31,51,0,38
32,0,32,30,0,38
30,0,32,29,0,39
30,0,32,27,0,39
30,0,33,28,0,39
30,0,33,27,0,39
29,0,33,27,0,39
31,15000,33,26,0,39
31,0,33,27,0,39
30,16000,34,27,0,40
34,15000,34,28,0,40
31,0,34,27,0,40
29,0,34,27,0,40
31,16000,35,27,0,40
29,0,35,27,16000,40
30,0,35,27,0,40
29,0,36,27,15000,40
28,0,36,28,0,41
30,0,36,33,16000,41
29,0,36,28,0,41
28,0,36,26,0,41
30,16000,37,28,0,41
28,0,37,28,0,41
29,0,37,28,0,41
29,15000,37,28,0,42
28,0,37,27,0,42
28,0,38,26,0,42
31,16000,38,27,0,42
29,0,38,27,0,42
28,0,38,26,0,42
29,0,38,30,0,42
28,0,38,27,0,42
28,0,39,26,0,43
28,15000,39,27,0,43
28,0,39,27,0,43
28,0,39,26,0,43
27,0,39,27,0,43
28,0,40,27,0,43
28,0,40,27,0,43
47,0,40,27,0,44
28,0,40,26,0,44
28,0,40,27,0,44
28,0,41,27,15000,44
28,16000,41,27,0,44
29,0,41,26,0,44
29,0,41,27,0,44
27,0,41,27,0,45
27,0,41,26,16000,45
31,16000,42,26,0,45
28,15000,42,27,0,45
28,0,42,27,0,45
28,0,42,26,0,45
28,16000,42,26,0,45
28,0,43,28,0,45
28,15000,43,27,31000,46
28,0,43,27,0,46
28,0,43,28,0,46
28,0,32,27,0,46
29,0,32,81,0,46
28,16000,32,45,0,46
28,0,32,29,0,46
27,0,33,28,0,37
28,0,33,28,0,37
34,0,33,27,0,37
28,0,33,27,0,37
28,0,33,27,0,37
28,31000,34,27,0,37
28,0,34,27,0,37
27,16000,34,27,0,38
29,0,34,28,0,38
28,15000,35,29,15000,38
28,0,35,27,0,38
28,0,35,27,0,38
28,0,35,27,0,38
28,0,35,29,0,38
27,0,36,26,0,38
28,0,36,26,0,39
28,0,36,27,0,39
28,0,36,27,16000,39
28,0,36,27,0,39
26,0,37,26,0,39
28,0,37,27,0,39
28,0,37,25,0,39
28,0,37,29,0,39
28,0,37,27,0,40
28,0,37,26,0,40
28,16000,38,27,0,40
29,0,38,27,0,40
27,0,38,27,0,40
28,0,38,27,0,40
29,0,38,27,0,40
28,0,39,27,0,41
28,0,39,27,0,41
28,0,39,26,0,41
27,0,39,27,16000,41
28,0,39,27,0,41
29,31000,40,26,0,41
28,0,40,27,0,41
28,31000,40,28,0,41
28,0,40,26,0,42
28,0,40,27,0,42
28,16000,41,26,0,42
28,0,41,27,0,42
31,0,41,27,0,42
28,16000,41,26,0,42
27,0,41,26,0,42
28,0,42,26,0,42
28,0,42,26,0,43
28,15000,42,27,0,43
29,0,42,28,0,43
27,0,42,26,0,43
27,16000,42,26,0,43
28,0,43,26,0,43
28,16000,43,27,0,43
28,0,43,26,0,44
28,0,43,27,0,44
32,0,43,26,0,44
28,0,34,26,0,44
28,0,34,26,0,44
27,15000,34,27,0,44
28,0,34,26,16000,44
28,0,34,27,0,44
29,16000,34,27,0,45
27,0,35,27,0,45
27,0,35,27,0,45
28,0,35,26,0,45
27,0,35,28,15000,45
27,0,35,27,0,45
28,16000,35,28,0,45
27,15000,36,26,0,46
28,16000,36,27,0,46
28,0,36,26,0,46
27,0,36,27,0,46
