Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
43,16000,59,53,16000,35
33,0,59,33,0,35
32,0,59,30,0,35
33,0,47,30,0,35
34,0,47,35,0,36
33,0,48,30,0,36
32,0,48,30,0,36
33,0,48,32,0,36
34,15000,48,32,0,36
32,0,49,30,0,36
34,16000,49,30,0,36
47,0,49,30,0,37
31,0,49,30,0,37
33,0,49,30,0,37
31,0,49,29,0,37
31,0,50,29,0,37
31,0,50,29,0,37
31,0,50,30,0,37
31,0,50,46,0,37
30,0,51,28,0,38
32,0,51,29,0,38
29,0,51,44,0,38
31,0,51,30,0,38
30,0,51,29,0,38
30,15000,52,33,0,38
30,16000,52,29,0,38
32,0,52,30,0,39
30,15000,52,29,0,39
30,0,52,30,0,39
30,0,53,30,0,39
37,0,53,29,0,39
31,0,53,28,0,39
29,0,53,29,0,39
31,0,53,29,0,39
33,0,53,31,0,40
31,16000,54,29,0,40
30,15000,54,30,0,40
30,0,54,30,0,40
30,0,54,30,0,40
38,0,54,29,0,40
37,0,54,30,15000,40
30,0,55,31,0,35
30,0,55,31,0,36
31,0,55,30,0,36
30,0,55,36,0,36
30,16000,55,31,0,36
30,0,55,30,0,36
30,0,56,28,0,36
30,15000,56,30,0,36
31,16000,56,28,0,37
30,0,56,29,0,37
31,0,56,29,0,37
30,0,56,29,0,37
29,0,57,30,0,37
30,0,57,38,0,37
30,0,57,30,0,37
30,0,57,37,0,37
29,0,57,30,0,37
32,0,58,30,0,38
31,0,58,30,0,38
32,0,58,29,0,38
31,0,58,31,0,38
30,31000,58,29,0,38
38,0,58,29,0,38
30,0,59,28,0,38
30,0,59,29,0,38
30,0,59,30,0,39
29,0,59,30,0,39
31,0,59,29,0,39
30,16000,60,29,0,39
31,0,60,29,0,39
31,0,60,29,0,39
31,0,60,29,0,39
33,16000,60,29,0,39
49,0,61,29,0,40
32,0,61,29,0,40
63,0,61,32,0,40
31,0,50,29,0,40
31,0,50,29,0,40
32,0,50,29,0,40
30,0,50,29,0,40
31,0,51,28,0,40
29,0,51,29,0,41
30,16000,51,29,0,41
30,0,51,30,0,41
29,0,51,29,0,41
29,0,51,29,0,41
30,0,52,29,0,41
30,0,52,28,0,42
30,0,52,29,0,42
30,0,52,29,0,42
30,0,52,29,0,37
30,0,52,29,0,37
30,0,53,30,0,37
30,15000,53,30,0,37
29,0,53,34,0,37
30,16000,53,30,0,37
30,0,53,36,0,37
30,0,54,29,0,37
30,0,54,29,0,38
30,0,54,54,0,38
30,0,54,28,0,38
30,0,54,29,0,38
29,0,54,30,16000,38
30,15000,54,28,0,38
45,0,55,29,0,38
31,0,55,66,0,38
29,0,55,40,0,39
44,0,55,33,0,39
30,0,55,31,0,39
30,0,55,28,0,39
30,0,56,45,0,39
29,0,56,28,0,39
30,0,56,30,0,39
29,16000,56,29,16000,39
29,0,56,30,0,40
30,0,57,29,0,40
30,0,57,29,0,40
30,0,57,30,0,40
32,0,57,37,0,40
32,15000,57,45,0,40
29,0,57,29,0,40
29,0,58,31,0,40
29,0,58,62,0,41
30,0,58,29,0,41
31,0,58,29,0,41
31,0,58,29,0,41
29,0,58,28,0,41
29,0,59,30,0,41
29,0,59,29,0,41
30,16000,59,29,0,41
35,16000,59,35,0,42
30,0,59,30,0,42
30,15000,59,29,0,42
30,0,60,33,0,42
29,0,60,30,79000,30
32,0,60,30,0,30
41,0,60,43,0,31
31,0,60,29,0,31
31,0,60,34,0,31
32,16000,61,37,0,31
44,0,61,29,0,31
33,0,61,30,0,31
31,0,61,29,0,31
33,0,61,28,0,31
29,0,61,30,0,32
30,15000,62,30,0,32
30,0,62,28,0,32
30,0,62,29,0,32
31,0,62,30,0,32
30,0,62,30,0,32
30,0,52,28,0,32
30,0,52,29,0,32
30,31000,52,29,0,32
31,0,52,29,0,33
65,0,52,29,15000,33
31,0,53,35,0,33
29,0,53,30,16000,33
29,0,53,29,15000,33
31,0,53,28,0,33
30,0,53,28,0,33
29,0,53,29,0,33
36,0,54,29,0,34
31,0,54,28,0,34
32,0,54,29,0,34
31,0,54,28,0,34
31,0,54,29,0,34
29,0,55,28,0,34
29,0,55,29,0,34
30,16000,55,29,0,34
31,0,55,30,0,35
30,0,56,29,0,35
30,0,56,29,0,35
29,15000,56,29,0,35
36,0,56,30,0,35
30,16000,56,29,16000,35
30,0,56,29,0,35
42,0,57,29,0,35
31,0,57,30,0,36
29,0,57,38,0,36
29,0,57,29,0,36
31,0,57,29,0,36
29,0,57,29,16000,36
30,0,58,29,0,36
30,16000,58,28,0,36
30,0,58,29,16000,36
30,0,58,28,0,36
29,16000,58,29,0,37
31,15000,58,38,0,37
31,0,59,29,0,37
30,0,59,29,0,37
33,0,59,29,0,37
32,0,59,30,15000,37
29,0,59,29,0,37
30,0,60,29,0,37
31,0,60,29,0,38
30,0,60,29,0,38
29,0,60,29,0,38
30,0,60,30,0,38
30,0,60,34,0,38
30,16000,60,29,0,38
31,16000,61,28,0,38
30,0,61,30,16000,38
29,0,61,29,0,39
29,0,61,29,0,39
31,0,61,29,0,39
29,0,61,28,0,39
30,0,62,29,0,39
29,0,62,30,0,39
35,0,62,29,15000,39
29,0,62,29,0,39
31,0,62,28,0,40
37,0,62,29,0,40
30,0,63,46,0,40
32,0,63,28,0,40
31,0,63,29,0,40
31,0,63,30,0,40
31,0,63,29,0,40
30,0,53,30,0,40
30,0,54,28,0,41
29,0,54,29,0,41
30,0,54,28,0,41
29,0,54,29,0,41
30,16000,54,28,0,41
30,0,54,30,0,41
29,0,54,28,0,41
30,0,55,29,0,41
266,0,55,29,0,42
29,32000,55,28,0,42
29,0,55,30,0,42
31,0,55,29,0,42
30,0,56,29,0,42
29,15000,56,28,0,42
29,0,56,29,0,42
30,16000,56,28,0,42
31,0,56,31,0,43
30,0,56,29,0,43
35,0,57,28,0,43
32,0,57,28,0,43
30,0,57,30,0,43
29,0,57,29,0,43
47,15000,57,64,0,43
31,0,57,29,0,43
30,0,58,29,15000,44
29,0,58,29,0,33
29,0,58,29,16000,33
29,0,58,30,0,33
30,0,58,30,0,33
30,0,59,29,0,33
29,0,59,28,15000,34
