Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
128,0,104,133,16000,41
112,0,104,111,0,42
111,0,104,115,0,42
172,0,104,106,0,42
117,0,105,106,16000,42
109,0,105,108,15000,42
113,0,105,108,0,42
108,0,106,107,0,43
117,16000,106,106,0,43
111,0,106,110,0,43
110,16000,107,109,0,43
109,15000,107,107,0,43
110,0,107,107,0,43
109,16000,107,114,0,44
108,0,108,109,0,44
108,0,108,109,0,44
108,0,97,105,0,44
112,0,97,107,16000,44
109,0,97,107,0,45
116,0,97,105,0,45
108,0,98,107,0,45
121,0,98,107,0,45
109,0,99,105,0,45
110,0,99,106,0,45
107,0,99,106,0,45
113,0,99,106,0,46
120,0,100,106,0,46
108,15000,100,109,0,46
109,0,100,109,0,46
109,16000,100,105,0,46
108,0,101,105,0,47
107,0,101,107,15000,47
109,0,101,106,0,47
108,15000,101,123,0,47
124,0,102,117,0,47
111,0,102,118,0,47
110,0,102,105,0,48
109,16000,102,105,0,48
114,0,103,106,0,48
108,16000,103,115,0,48
111,0,103,108,0,48
110,0,103,105,0,48
107,0,104,106,0,49
108,15000,104,107,0,49
110,0,104,105,0,49
110,32000,104,107,0,49
108,15000,104,104,0,49
110,16000,105,105,0,49
116,0,105,106,0,50
126,0,105,106,0,50
111,15000,106,108,0,50
107,0,106,106,0,50
110,0,106,106,0,50
107,32000,106,116,0,50
109,0,107,110,0,50
113,0,107,109,0,40
109,0,107,105,0,40
120,0,107,105,0,40
174,31000,108,106,0,40
112,0,108,108,0,40
120,16000,108,105,0,41
109,0,108,111,0,41
109,0,108,107,0,41
107,0,109,104,0,41
108,15000,109,106,0,41
116,31000,109,106,0,41
131,0,99,105,0,42
141,0,99,114,0,42
107,0,99,106,0,42
108,0,99,109,0,42
116,0,99,136,0,42
113,0,100,108,15000,42
108,0,100,105,0,43
106,16000,100,109,0,43
107,0,100,107,0,43
107,0,101,105,0,43
115,0,101,106,0,43
109,0,101,105,0,43
116,0,101,110,0,44
149,16000,101,105,16000,44
136,0,102,111,0,44
109,0,102,108,0,44
119,0,102,105,0,44
111,0,102,106,0,44
110,0,103,106,0,45
111,0,103,105,16000,45
111,0,103,105,0,45
171,0,103,106,0,45
114,0,103,105,0,45
109,0,104,106,15000,45
107,0,104,106,0,46
108,0,104,106,0,46
108,0,104,106,0,46
112,0,105,104,0,46
109,0,105,103,0,46
107,0,105,104,0,47
180,0,105,105,0,47
107,0,105,105,0,47
112,0,106,106,16000,47
107,0,106,105,0,47
108,0,106,111,0,48
107,16000,106,123,0,48
108,0,106,115,0,48
108,0,107,108,0,48
107,0,107,105,0,48
142,0,107,105,0,48
115,0,107,108,0,49
107,0,108,105,0,49
108,0,108,108,0,49
107,0,108,108,0,49
107,0,108,105,0,49
107,0,109,105,0,49
106,0,109,107,0,50
130,0,109,105,0,50
118,0,109,106,0,50
109,0,110,108,0,50
107,15000,110,103,0,50
109,0,110,105,0,50
108,0,110,109,0,51
107,0,111,105,0,51
108,16000,111,106,0,51
109,15000,100,105,0,51
123,0,100,107,15000,51
129,0,100,104,0,51
111,0,100,106,0,52
109,0,101,106,0,41
109,0,101,146,0,42
108,0,101,125,0,42
107,16000,101,105,0,42
108,0,102,105,0,42
120,0,102,105,0,42
162,16000,102,116,0,42
108,15000,102,107,0,43
108,0,102,104,0,43
108,0,103,115,0,43
111,0,103,119,0,43
108,0,103,117,0,43
107,0,103,106,0,43
107,16000,103,106,0,44
112,0,104,105,0,44
189,0,104,105,0,44
109,78000,31,104,0,44
