Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
256,16000,45,272,0,38
259,0,45,230,0,38
215,0,45,213,0,39
221,0,45,217,0,38
252,0,46,221,0,38
219,0,46,211,0,39
228,0,46,220,0,38
219,0,46,215,0,38
219,0,46,224,0,39
219,0,47,223,16000,38
215,0,47,236,0,39
220,0,47,225,0,39
214,0,47,460,0,38
217,0,48,207,0,39
217,0,48,473,0,39
223,0,48,218,0,39
199,0,48,209,0,39
206,0,49,232,0,39
221,62000,30,216,0,39
207,0,30,219,0,39
204,0,30,235,0,40
216,0,31,213,0,40
212,15000,31,213,15000,32
217,0,31,219,0,32
227,0,31,216,0,32
231,0,31,227,0,32
219,0,32,217,0,33
222,0,32,222,0,33
234,0,32,215,0,33
227,16000,32,222,0,33
217,0,33,222,0,32
214,0,33,211,0,32
221,0,33,211,0,32
224,0,33,217,0,33
215,0,33,213,0,33
218,0,34,214,0,33
226,0,34,210,0,33
222,0,34,224,0,32
224,16000,34,222,0,33
217,15000,34,220,0,33
217,0,35,210,0,33
245,0,35,216,0,33
219,0,35,214,0,34
219,0,35,214,0,32
219,0,35,223,0,33
266,0,36,209,0,33
220,32000,36,223,0,33
213,15000,36,216,0,33
222,0,37,214,0,34
223,31000,37,216,0,34
213,0,37,221,0,33
214,0,37,217,0,33
211,0,37,210,16000,33
469,0,37,216,0,34
223,16000,38,230,0,34
217,0,38,221,0,34
213,0,38,222,0,34
239,0,38,218,0,33
214,0,39,212,0,33
216,0,39,221,0,34
226,0,39,232,0,34
213,15000,39,223,0,34
228,0,39,233,0,34
208,0,40,221,0,35
453,0,40,212,0,35
218,0,40,215,0,35
216,0,40,211,0,35
211,0,41,216,0,36
212,0,41,221,0,36
222,0,41,215,0,36
216,0,41,204,0,36
214,0,41,223,0,34
210,0,41,208,0,34
212,0,42,215,16000,34
213,0,42,210,0,34
212,0,42,223,0,35
223,0,42,204,0,35
217,0,42,210,0,35
228,0,43,207,0,35
214,16000,43,213,0,36
205,0,43,215,0,36
221,0,43,221,0,36
204,0,44,236,0,36
229,0,44,221,0,37
219,0,44,221,0,37
227,0,34,219,0,34
216,0,34,229,0,35
219,0,34,222,0,35
218,0,34,227,0,35
212,0,34,226,0,35
223,0,34,225,0,36
216,32000,35,229,0,36
211,0,35,201,0,36
223,0,35,223,0,36
213,0,35,223,0,37
230,0,36,212,0,37
226,15000,36,223,0,37
206,16000,34,220,0,37
218,0,34,215,0,35
223,0,34,238,0,35
218,0,34,226,0,35
216,0,34,219,0,35
218,0,34,209,0,36
212,0,35,220,0,36
219,0,35,205,0,36
218,0,35,215,0,36
208,0,35,213,0,37
224,0,35,218,0,37
214,0,36,224,0,37
227,0,36,217,0,37
220,0,36,219,0,38
213,16000,36,211,0,35
221,0,35,210,31000,36
219,0,35,219,0,36
215,0,35,212,0,36
221,0,35,230,16000,36
228,0,35,221,0,36
229,0,36,217,0,37
231,15000,36,217,0,37
224,0,36,221,0,37
225,0,36,233,15000,37
218,0,36,211,0,38
453,0,35,235,0,38
235,0,35,214,0,38
225,0,35,214,0,38
220,0,36,217,78000,32
233,0,36,216,0,32
221,0,36,218,0,32
466,0,36,217,0,32
212,0,36,222,0,33
214,16000,37,218,0,33
225,0,37,212,0,33
234,0,35,216,0,33
215,0,36,231,0,34
209,0,36,219,0,34
215,0,36,245,0,34
203,0,36,214,0,34
216,0,36,218,0,35
216,0,37,208,0,35
215,0,37,220,0,35
212,0,36,219,0,35
214,0,36,231,0,36
220,0,36,225,0,36
241,0,36,220,0,36
202,0,36,218,0,37
211,15000,37,237,0,37
210,16000,37,233,0,37
230,0,37,232,0,37
226,0,37,219,0,37
204,0,38,218,0,38
212,0,38,218,0,38
218,15000,38,231,0,33
224,0,38,228,0,33
217,0,38,218,0,33
224,0,39,217,0,34
234,0,39,229,0,34
223,0,39,218,0,34
227,16000,39,214,0,34
210,0,39,202,0,35
215,0,40,219,0,35
213,0,40,218,0,35
216,0,40,220,0,35
216,0,37,218,0,36
209,0,37,232,0,36
226,0,37,211,0,36
222,0,37,223,0,36
220,0,37,225,0,37
219,0,38,213,0,37
222,0,38,224,0,37
217,0,38,222,0,37
223,0,38,211,0,38
232,0,38,216,0,38
216,0,39,219,0,38
221,0,39,209,0,38
210,0,39,219,0,39
481,0,39,218,0,34
217,0,39,225,0,34
213,0,40,256,0,34
209,0,40,260,15000,35
250,0,37,213,0,35
247,0,37,208,0,35
223,0,38,212,0,35
230,0,38,217,0,36
214,0,38,226,0,36
224,15000,38,223,0,36
237,0,38,227,0,36
222,0,39,217,0,37
218,0,39,215,0,37
206,0,39,204,0,37
220,0,39,225,0,38
210,0,40,216,16000,38
225,0,40,223,0,38
221,0,40,219,0,38
218,0,40,226,0,38
220,0,40,216,0,39
260,0,41,209,0,39
212,0,41,221,0,39
227,0,41,227,0,39
226,0,41,207,0,35
213,0,38,227,0,35
220,0,38,212,0,35
205,0,38,210,0,36
234,16000,39,218,0,36
217,15000,39,221,0,36
213,0,39,227,0,36
217,0,39,218,0,37
210,0,39,221,0,37
218,16000,40,221,0,37
215,0,40,226,0,37
214,0,40,211,0,38
230,0,40,213,0,38
220,0,40,225,0,38
234,0,41,224,0,38
225,0,41,213,0,39
217,0,41,212,16000,39
213,0,41,222,0,39
217,0,39,207,0,39
221,0,39,216,15000,40
220,0,39,227,0,40
213,0,39,227,0,40
219,0,40,225,0,40
215,0,40,223,0,36
215,0,40,213,0,36
220,0,40,277,0,36
214,0,40,293,0,36
222,15000,41,213,0,37
449,0,41,233,0,37
213,0,41,218,0,37
220,0,41,219,0,37
223,0,41,212,0,38
213,0,42,206,0,38
222,0,42,233,16000,38
233,0,42,230,0,38
222,0,42,212,0,39
210,16000,42,224,0,39
215,62000,31,215,0,39
235,0,31,217,0,39
214,0,31,216,0,40
