Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
50,16000,103,96,0,104
70,31000,103,75,0,104
213,0,104,324,0,105
32,0,105,77,0,105
32,0,105,73,0,105
32,0,106,73,0,106
32,0,106,72,0,106
31,0,107,74,16000,107
32,0,107,96,0,107
32,0,98,85,31000,107
64,16000,98,73,0,108
31,15000,99,73,0,108
31,0,99,72,0,109
53,16000,100,75,0,109
32,0,100,103,0,109
31,16000,101,75,0,110
30,16000,101,72,0,110
29,0,102,75,16000,111
29,15000,102,73,0,111
31,0,102,73,15000,111
64,16000,103,72,0,112
30,16000,103,73,0,112
280,0,104,90,0,112
60,0,104,75,0,113
43,0,105,74,16000,113
31,0,105,73,0,114
30,0,106,73,0,103
31,15000,106,74,15000,104
29,16000,106,71,0,104
37,16000,107,74,0,104
34,0,107,73,16000,105
30,0,108,74,0,105
35,0,108,73,0,106
33,0,108,76,0,106
31,15000,109,72,0,106
29,0,109,72,0,107
30,0,110,72,0,107
31,0,99,77,0,108
30,0,100,85,0,108
30,0,100,72,0,108
30,0,101,73,0,109
29,0,101,79,15000,109
53,15000,101,87,0,109
367,31000,102,74,16000,110
30,0,103,73,0,110
31,0,103,71,0,110
37,16000,103,72,15000,111
30,0,104,74,0,111
30,0,104,75,0,112
40,16000,105,73,0,112
32,0,105,87,0,112
30,0,105,105,0,113
30,0,106,70,0,113
30,0,106,98,0,113
30,0,107,73,16000,114
30,0,107,94,15000,114
29,0,108,72,16000,115
29,0,108,74,0,115
44,0,108,79,0,115
29,16000,109,74,16000,104
29,0,109,75,0,105
30,0,110,72,0,105
368,15000,110,79,15000,105
30,0,111,85,16000,106
30,0,111,72,0,106
29,16000,111,74,0,107
29,47000,101,89,15000,107
36,0,101,81,0,107
29,0,101,73,0,108
41,0,102,72,0,108
29,0,102,75,0,108
32,16000,103,75,16000,109
38,0,103,72,0,109
32,31000,103,72,16000,110
34,0,104,73,0,110
31,0,104,73,0,110
30,31000,105,73,15000,111
29,16000,105,75,32000,111
38,0,105,74,0,112
29,0,106,71,0,112
30,0,106,76,0,112
29,16000,107,72,15000,113
394,0,107,73,16000,113
31,16000,107,73,0,113
30,0,108,71,0,114
30,15000,108,72,15000,114
31,0,109,72,47000,115
32,0,109,72,0,115
29,16000,110,72,16000,115
29,0,110,72,0,116
29,0,110,72,16000,116
29,0,111,95,0,106
46,0,111,73,0,106
29,0,112,73,0,106
29,0,112,71,16000,107
58,0,112,73,15000,108
29,0,102,93,0,108
30,0,102,72,0,108
30,0,103,72,0,109
30,0,103,77,0,109
