Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
97,32000,118,101,16000,33
77,0,118,77,0,34
76,15000,119,73,31000,34
77,141000,31,75,0,33
79,0,31,73,0,33
77,0,32,73,0,34
76,15000,32,72,0,34
75,16000,33,97,0,34
78,0,33,91,0,33
76,0,34,73,0,34
75,16000,34,74,16000,34
75,16000,35,72,15000,35
82,0,35,74,16000,33
81,15000,36,81,0,34
75,0,36,83,0,34
76,0,37,74,0,34
74,15000,37,74,0,33
75,0,38,72,0,34
78,16000,38,73,0,34
76,16000,38,71,16000,35
73,0,39,72,15000,35
73,15000,39,72,0,34
74,0,40,74,16000,34
77,0,40,73,31000,35
74,0,41,73,0,35
74,0,41,73,16000,36
88,0,41,72,16000,36
89,16000,42,72,0,36
77,0,42,72,0,34
74,0,43,85,0,34
73,31000,43,73,0,35
75,0,44,72,0,35
73,0,44,73,15000,35
74,0,33,73,0,36
74,0,33,74,16000,36
76,31000,34,73,0,37
74,0,34,73,0,37
73,0,35,71,47000,37
74,0,35,75,0,35
74,16000,35,71,0,35
73,31000,36,72,0,35
94,0,36,86,0,36
90,0,37,77,0,36
72,0,37,76,16000,37
75,32000,38,136,16000,37
72,0,38,73,0,37
73,0,39,80,0,38
73,15000,39,72,0,35
73,0,39,75,16000,35
86,0,40,71,0,36
72,0,40,72,0,36
73,0,41,72,15000,37
75,0,41,72,0,37
74,15000,41,77,16000,37
84,0,42,76,15000,38
85,16000,42,73,16000,38
73,16000,43,74,0,35
81,0,43,73,0,36
73,0,44,76,0,36
73,0,44,74,16000,36
82,0,44,72,0,37
73,0,45,74,0,37
75,32000,35,71,0,38
73,0,35,71,0,38
73,0,35,86,15000,38
75,0,36,74,0,35
74,15000,36,72,0,36
73,0,37,74,0,36
73,0,37,74,0,37
74,31000,37,73,0,37
74,0,38,71,32000,37
83,0,38,74,0,38
81,16000,39,76,15000,38
74,0,39,74,15000,39
76,16000,40,82,0,39
74,0,40,73,0,36
74,15000,40,73,0,37
74,0,41,74,32000,37
73,0,41,72,0,38
73,16000,42,82,0,38
73,15000,42,71,0,38
75,0,42,86,0,39
74,15000,43,76,15000,39
73,16000,43,72,16000,36
73,0,44,72,16000,37
74,0,44,72,0,37
91,16000,45,72,0,38
86,15000,45,71,15000,38
73,0,45,72,16000,38
78,16000,46,75,0,39
116,0,46,72,16000,39
104,0,47,72,15000,39
83,0,36,73,0,40
75,0,36,73,63000,32
72,0,36,72,15000,32
72,0,37,74,0,33
73,0,37,72,0,33
74,0,38,71,32000,34
73,15000,38,72,0,34
90,0,39,71,15000,34
83,0,39,72,0,35
73,0,39,73,0,35
73,0,40,72,0,35
74,0,40,71,0,36
73,0,41,81,47000,36
72,15000,41,85,16000,37
72,0,41,73,0,37
73,0,42,72,15000,37
80,31000,42,72,0,38
73,32000,43,71,0,38
73,0,43,73,0,39
75,0,44,73,0,33
105,0,44,72,0,33
133,16000,44,72,32000,34
72,0,45,71,0,34
73,0,45,72,0,34
75,0,46,74,0,35
77,0,46,70,16000,35
86,0,46,72,31000,36
73,0,47,95,0,36
76,0,47,87,16000,36
73,0,48,80,0,37
74,0,37,73,0,37
73,31000,37,83,0,38
74,0,38,74,0,38
75,0,38,72,16000,38
74,0,38,73,0,33
74,0,39,73,0,34
88,0,39,82,15000,34
75,0,40,71,0,35
72,0,40,72,0,35
73,0,40,86,0,35
77,0,41,73,0,36
77,0,41,93,16000,36
73,0,42,73,0,36
75,15000,42,74,15000,37
73,0,42,73,16000,37
72,0,43,73,16000,38
74,0,43,72,15000,38
73,15000,44,72,16000,38
75,16000,44,72,31000,39
73,0,45,72,0,39
75,0,45,71,0,34
77,15000,45,71,0,34
74,0,46,72,0,35
77,0,46,74,16000,35
74,0,47,76,0,36
75,0,47,73,0,36
73,0,47,74,0,36
73,31000,48,93,0,37
74,0,48,73,15000,37
78,16000,49,89,16000,37
116,0,49,77,0,38
76,15000,38,73,0,38
75,0,38,85,0,39
81,0,39,72,0,39
74,0,39,72,16000,39
80,16000,40,72,15000,40
73,0,40,72,0,40
73,0,40,73,0,35
73,31000,41,73,32000,35
73,0,41,73,0,35
75,0,42,72,15000,36
74,0,42,79,0,36
74,16000,42,80,16000,36
72,0,43,71,0,37
75,15000,43,72,0,37
72,0,44,73,0,38
75,47000,32,72,16000,38
75,16000,32,71,0,38
100,0,32,72,0,39
82,0,32,72,0,39
73,0,33,72,0,39
76,15000,34,71,0,40
80,0,33,71,0,40
74,0,33,70,15000,41
76,78000,32,74,0,35
72,0,32,71,0,36
76,0,32,80,0,36
84,16000,32,76,0,36
74,16000,32,79,0,37
75,0,32,73,16000,37
73,15000,33,72,0,38
73,0,32,72,0,38
82,0,33,71,0,38
88,16000,32,74,16000,39
75,0,33,71,0,39
76,0,32,72,0,39
73,31000,33,72,0,40
74,0,33,73,0,40
73,0,33,72,0,41
76,15000,32,72,0,41
74,0,32,71,0,41
73,0,33,80,0,36
73,0,33,82,0,36
74,0,32,72,0,37
72,0,33,71,0,37
74,16000,33,71,0,37
75,16000,34,81,0,38
85,15000,33,73,0,38
