Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
174,0,50,133,0,42
126,0,51,106,0,42
100,62000,31,103,0,42
99,16000,31,98,0,42
105,0,31,98,0,42
98,0,31,99,0,42
99,0,31,103,0,43
100,0,32,108,0,43
109,0,32,105,0,43
105,0,32,97,0,43
102,0,32,102,0,43
101,0,33,102,0,43
100,0,33,99,0,44
102,0,33,100,0,44
101,0,33,102,0,44
99,0,34,99,0,44
103,0,34,99,0,44
99,0,34,112,0,45
100,0,34,100,0,45
125,0,35,98,0,45
116,0,35,101,0,45
100,0,35,98,0,45
100,0,35,146,0,45
100,0,35,95,0,46
100,0,36,99,0,46
101,0,36,99,0,46
100,0,36,96,0,46
101,0,36,97,0,46
98,0,36,125,0,46
99,0,37,104,0,47
106,0,37,98,0,47
105,0,37,104,0,47
99,15000,37,99,0,47
99,0,38,98,0,47
101,16000,38,97,16000,47
99,0,38,101,0,37
98,0,38,99,0,37
97,0,38,99,0,37
97,16000,39,100,15000,37
100,0,39,107,0,37
98,31000,39,101,0,38
98,0,39,100,16000,38
100,0,39,99,0,38
101,0,40,101,0,38
100,0,40,98,0,38
103,0,40,105,0,38
99,16000,40,98,0,39
99,0,41,98,0,39
100,0,41,97,0,39
99,0,41,100,0,39
101,0,41,109,0,39
100,0,42,109,16000,39
99,0,42,98,0,40
96,0,42,101,0,40
117,15000,42,98,0,40
98,0,42,98,15000,40
98,0,43,98,0,40
97,0,43,99,0,40
100,16000,43,98,0,41
98,0,43,100,0,41
99,15000,43,98,0,41
100,0,44,104,0,41
98,0,44,98,0,41
99,0,44,97,0,42
98,0,44,101,0,42
102,0,33,98,0,42
144,0,33,100,0,42
100,0,33,124,0,42
97,0,33,99,0,42
99,0,34,98,0,43
100,0,34,98,0,43
102,0,34,102,0,43
98,16000,34,107,0,43
100,0,34,109,0,43
98,0,35,96,0,43
103,0,35,98,0,44
108,0,35,100,0,44
106,0,35,97,0,44
97,0,35,97,0,44
100,0,36,97,0,44
99,0,36,98,0,44
99,0,36,99,0,45
100,0,36,98,0,45
101,0,37,97,0,45
98,0,37,99,0,45
99,0,37,98,0,45
98,15000,37,97,0,46
115,0,37,97,0,46
99,0,38,99,0,46
99,0,38,109,0,46
100,0,38,98,0,46
98,0,38,98,0,46
98,16000,38,98,16000,47
100,0,39,98,15000,47
98,0,39,101,0,47
103,0,39,118,0,47
98,0,39,99,0,47
124,0,39,99,0,47
107,0,40,99,0,48
108,0,40,102,0,48
99,0,40,98,0,48
101,0,40,99,0,48
99,0,41,99,0,48
99,0,41,97,0,48
100,0,41,98,0,38
99,0,41,117,0,38
97,0,41,115,0,38
99,0,42,97,0,39
106,0,42,96,0,39
113,16000,42,99,0,39
99,0,42,96,16000,39
98,0,42,99,0,39
99,16000,43,101,0,39
100,0,43,99,0,40
102,0,43,98,0,40
100,0,43,104,0,40
99,0,44,129,15000,40
99,0,44,108,0,40
100,0,44,98,0,41
105,0,44,99,0,41
114,0,44,98,0,41
98,78000,34,102,0,41
99,0,34,125,0,41
98,0,34,98,0,41
99,0,35,98,0,42
99,16000,35,96,0,42
99,0,35,96,0,42
97,0,35,104,0,42
103,0,35,106,0,42
98,0,36,97,0,42
130,0,36,98,0,43
104,15000,36,97,0,43
98,0,36,98,0,43
98,0,36,96,0,43
100,0,37,96,0,43
98,0,37,98,0,43
99,0,37,97,0,44
97,16000,37,99,0,44
99,0,37,114,0,44
100,15000,38,105,0,44
99,16000,38,97,16000,44
102,0,38,115,0,44
107,0,38,101,0,45
98,0,39,109,0,45
98,0,39,137,0,45
99,0,39,101,15000,45
100,0,39,96,0,45
99,0,39,96,0,45
99,0,40,105,0,46
105,0,40,107,0,46
99,0,40,117,0,46
100,0,40,97,0,46
106,0,40,102,16000,46
98,16000,41,99,0,46
99,0,41,98,0,47
98,0,41,99,0,47
97,0,41,101,0,47
98,15000,41,97,0,47
99,0,42,97,16000,47
98,0,42,101,0,48
99,0,42,101,0,48
98,0,42,112,15000,48
103,0,43,99,0,48
116,0,43,99,0,48
99,0,43,101,0,49
100,0,43,100,0,49
127,0,43,97,0,49
100,0,44,102,0,49
98,0,44,98,0,49
125,0,44,99,16000,49
113,0,44,98,0,50
100,0,44,98,0,39
99,0,45,123,0,40
121,16000,45,98,0,40
109,0,45,99,0,40
97,31000,45,100,0,40
99,0,45,108,0,40
98,0,46,97,0,41
99,0,46,103,0,41
102,0,46,102,0,41
99,0,46,98,0,41
100,0,35,97,0,41
100,0,36,121,0,41
98,0,36,111,0,42
114,0,36,96,0,42
122,0,36,97,0,42
98,0,36,101,0,42
98,0,37,102,0,42
98,0,37,98,0,42
101,0,37,102,0,43
99,0,37,97,0,43
99,0,37,102,15000,43
100,0,38,97,0,43
98,0,38,108,0,43
99,0,38,114,0,43
102,0,38,97,0,44
142,0,38,98,0,44
101,0,39,99,0,44
113,0,39,98,0,44
101,0,39,97,0,44
101,0,39,99,16000,44
99,0,39,100,15000,45
112,0,40,98,0,45
104,0,40,101,16000,45
101,0,40,98,0,45
105,15000,40,99,16000,45
126,0,41,100,0,45
97,0,41,100,0,46
101,0,41,100,15000,46
99,0,41,99,16000,46
99,0,42,99,0,46
99,0,42,98,0,46
99,0,42,96,0,47
99,0,42,97,0,47
118,0,42,102,0,47
98,0,43,98,0,47
102,0,43,138,0,47
110,0,43,97,0,47
103,0,43,97,0,48
102,0,43,99,0,48
97,0,44,97,0,48
98,0,44,135,0,48
102,0,44,98,0,48
98,0,44,98,0,48
99,16000,44,101,0,49
104,0,45,99,0,49
98,0,45,99,0,49
110,0,45,137,0,49
109,15000,45,97,0,49
99,16000,46,98,0,49
98,0,46,97,0,50
101,0,46,99,0,50
99,0,46,98,16000,50
103,0,46,99,0,50
100,0,47,99,0,50
98,0,47,97,0,50
98,0,47,98,0,51
98,16000,47,98,0,51
120,0,47,112,0,51
98,0,48,110,0,51
99,0,37,142,0,51
99,0,37,98,78000,32
114,0,37,98,0,32
99,0,37,97,0,32
98,0,38,106,0,32
99,0,38,107,0,32
123,0,38,100,0,32
111,0,38,97,15000,33
99,0,38,100,16000,33
100,0,39,110,0,33
99,0,39,102,0,33
99,0,39,97,0,33
101,0,39,98,0,34
97,16000,39,106,0,34
100,0,40,98,0,34
102,0,40,96,0,34
99,0,40,101,0,34
103,0,40,97,0,34
98,15000,40,98,0,35
103,0,41,98,0,35
108,0,41,98,0,35
98,16000,41,103,0,35
97,0,41,108,0,35
119,0,42,98,0,36
99,0,42,98,0,36
106,0,42,108,0,36
102,0,42,100,0,36
99,0,42,96,0,36
101,15000,43,100,0,36
102,0,43,104,0,37
106,0,43,98,0,37
104,0,43,103,0,37
99,0,43,104,0,37
98,0,44,97,0,37
100,0,44,100,0,37
98,0,44,111,0,38
98,0,44,98,0,38
104,0,44,99,0,38
99,0,45,103,0,38
98,16000,45,98,0,38
103,0,45,98,0,38
112,0,45,102,16000,39
115,15000,46,108,0,39
99,0,46,108,0,39
101,0,46,101,0,39
99,0,46,102,15000,39
99,0,46,100,0,39
101,0,47,102,0,40
98,0,47,99,0,40
99,0,47,97,0,40
105,16000,47,102,0,40
111,15000,47,99,0,40
111,0,48,96,0,40
109,0,48,144,0,41
101,0,48,110,0,41
108,0,48,104,0,41
98,0,48,98,0,41
97,0,49,99,0,41
98,0,49,96,0,41
98,79000,38,100,0,42
99,0,38,98,0,42
99,0,38,100,0,42
99,0,39,120,0,42
109,0,39,104,0,42
105,15000,39,112,0,43
98,0,39,138,0,43
106,0,40,98,0,43
99,0,40,106,0,43
105,0,40,98,31000,43
103,0,40,98,0,43
100,0,41,99,0,44
100,0,41,98,0,44
97,0,41,97,0,44
99,0,41,104,0,44
113,0,41,98,0,44
103,0,42,102,0,44
101,0,42,128,0,33
98,0,42,96,0,33
99,0,42,100,0,34
103,0,42,125,0,34
99,0,43,97,0,34
97,0,43,98,0,34
100,0,43,98,16000,34
97,0,43,99,0,34
98,0,44,97,0,35
100,0,44,100,0,35
111,0,44,105,0,35
99,0,44,110,0,35
99,16000,44,98,0,35
97,0,45,97,15000,35
100,0,45,98,0,36
103,0,45,101,0,36
97,0,45,98,0,36
99,0,45,102,0,36
100,0,46,97,0,36
98,0,46,97,0,36
112,0,46,101,0,37
107,0,46,102,0,37
98,0,46,109,0,37
104,0,47,103,0,37
98,0,47,101,0,37
99,16000,47,96,0,38
100,0,47,97,0,38
105,0,47,98,0,38
99,0,48,96,0,38
98,0,48,97,0,38
102,0,48,105,0,38
101,0,48,98,0,39
98,0,49,117,0,39
98,0,49,113,0,39
100,0,49,97,0,39
99,16000,49,103,0,39
99,0,49,98,0,40
99,0,50,100,0,40
103,0,50,100,0,40
98,0,50,99,0,40
100,0,50,99,0,40
99,0,50,97,0,40
99,0,51,97,0,41
110,78000,31,104,0,41
112,15000,31,108,0,41
103,0,31,97,0,41
99,0,32,99,0,41
127,0,32,101,0,41
98,0,32,98,0,42
100,0,32,105,0,42
102,0,33,98,0,42
114,0,33,97,0,42
99,0,33,98,0,42
106,0,33,96,0,42
116,0,33,102,0,43
100,16000,34,108,0,43
109,0,34,102,0,43
97,0,34,102,0,43
97,0,34,95,0,43
107,0,34,102,0,43
101,16000,35,99,0,44
