Res_Time_GQL,Cpu_usage_GQL,Ram_Usage_GQL,Res_Time_Rest,Cpu_usage_Rest,Ram_Usage_Rest
99,32000,95,114,0,40
75,0,96,80,0,41
75,0,96,72,16000,41
76,0,97,71,0,41
74,0,98,67,0,42
75,31000,98,72,15000,42
79,16000,99,70,0,42
80,16000,99,71,16000,43
77,0,100,70,0,43
74,0,100,72,0,44
75,16000,101,68,0,44
72,0,101,72,0,44
75,16000,102,74,0,45
75,0,102,74,0,45
73,15000,103,69,0,45
73,0,103,73,0,46
71,0,104,67,16000,46
72,16000,104,71,0,46
72,32000,105,68,0,47
75,0,105,70,0,47
75,31000,105,68,0,47
75,0,106,70,0,48
73,16000,106,67,0,48
71,0,107,72,15000,49
72,0,107,69,0,49
73,15000,108,71,0,38
75,0,108,68,16000,38
75,16000,109,69,0,39
78,15000,97,67,0,39
72,0,98,72,0,39
71,0,98,68,0,40
70,0,98,71,0,40
74,0,99,67,0,40
74,16000,99,70,0,41
72,0,100,66,0,41
69,0,100,71,0,42
71,0,101,69,0,42
71,0,101,73,0,42
73,16000,101,67,0,43
74,16000,102,70,31000,43
75,31000,102,79,0,43
74,0,103,105,0,44
71,0,103,66,0,44
71,0,104,71,0,44
99,0,104,68,0,45
71,16000,104,71,0,45
71,0,105,70,0,45
70,0,105,72,0,46
70,0,106,73,0,46
70,0,106,68,0,47
71,0,107,70,0,47
71,0,107,65,0,47
71,15000,108,70,0,48
70,16000,108,66,15000,48
70,0,108,72,0,48
70,0,109,70,16000,49
69,0,98,75,16000,49
69,0,99,67,0,50
70,15000,99,71,0,50
70,0,99,68,16000,39
70,16000,100,70,0,39
72,16000,100,66,16000,40
71,0,101,69,0,40
70,15000,101,67,0,40
70,16000,102,70,0,41
70,15000,102,68,0,41
69,16000,103,70,0,41
70,0,103,67,15000,42
74,16000,103,71,0,42
72,0,104,70,16000,43
72,0,104,73,31000,43
71,16000,105,66,0,43
70,0,105,75,0,44
70,31000,106,66,16000,44
71,0,106,72,0,44
70,31000,107,72,0,45
70,0,107,73,15000,45
72,16000,107,67,0,45
79,0,108,71,16000,46
71,15000,108,70,0,46
73,0,109,70,0,46
70,0,109,68,15000,47
70,0,110,72,0,47
71,16000,110,68,0,48
81,16000,99,73,0,48
71,0,100,68,0,48
86,15000,100,70,16000,49
78,16000,101,67,0,49
69,0,101,73,0,49
73,0,101,68,0,50
80,0,102,69,15000,50
70,0,102,68,16000,50
84,0,103,69,0,51
70,0,103,80,0,51
72,0,104,71,0,51
70,0,104,68,0,40
84,16000,104,76,16000,41
71,16000,105,69,0,41
80,0,105,74,15000,41
71,0,106,67,0,42
69,0,106,75,0,42
70,0,107,70,16000,42
70,0,107,70,0,43
